loan_id,reporting_month,rule_id,relationship,affected_columns,observed_values,severity,description
LN100869,2020-12-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100869;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100871,2024-11-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100871;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100879,2023-08-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100879;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100886,2023-02-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100886;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100888,2024-12-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100888;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100893,2026-05-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100893;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100895,2022-12-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100895;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100900,2022-08-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100900;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100901,2020-09-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100901;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100902,2024-07-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100902;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100905,2023-08-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100905;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100907,2021-11-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100907;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100911,2020-01-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100911;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100914,2023-01-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100914;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100915,2022-03-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100915;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100916,2022-12-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100916;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100918,2025-03-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100918;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100921,2023-02-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100921;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100924,2020-08-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100924;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100926,2024-02-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100926;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100927,2020-03-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100927;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100928,2022-06-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100928;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100930,2025-04-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100930;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100937,2019-07-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100937;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100939,2022-07-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100939;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100940,2026-03-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100940;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100943,2022-02-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100943;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100944,2021-03-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100944;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100948,2025-03-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100948;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100955,2025-08-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100955;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100957,2025-02-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100957;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100966,2022-08-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100966;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100968,2026-03-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100968;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100970,2026-05-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100970;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100973,2021-10-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100973;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100974,2022-03-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100974;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100976,2022-02-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100976;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100983,2023-05-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100983;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100989,2023-10-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100989;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100990,2024-11-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100990;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100993,2021-09-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100993;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100996,2024-10-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100996;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN100999,2024-05-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN100999;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN101004,2019-08-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN101004;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN101007,2023-10-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN101007;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN101009,2022-05-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN101009;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN101010,2020-04-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN101010;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN101011,2025-09-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN101011;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN101013,2023-08-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN101013;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN101016,2022-02-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN101016;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN101017,2022-10-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN101017;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN101018,2018-07-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN101018;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN101019,2020-06-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN101019;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN101020,2024-03-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN101020;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN101021,2020-04-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN101021;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN101025,2020-01-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN101025;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN101028,2025-08-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN101028;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN101029,2025-11-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN101029;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN101030,2021-11-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN101030;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN101032,2025-08-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN101032;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN101033,2022-01-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN101033;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN101034,2021-09-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN101034;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN101036,2025-07-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN101036;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN101037,2018-12-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN101037;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN101045,2025-07-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN101045;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN101051,2023-09-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN101051;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
LN101057,2025-08-01 00:00:00,DLQ006,Logical Delinquency Progression,loan_id;days_past_due,loan_id=LN101057;days_past_due=90,warning,"Delinquency transitions should roll sequentially (e.g., 0 to 30, 30 to 60, 60 to 90). Skipped DPD buckets raise warnings."
